date,open,high,low,close,pre_close,volume
2008-03-25,3780.459,3937.671,3747.019,3905.774,3857.091,3224586300.0
2008-03-26,3926.864,4001.552,3888.018,3914.37,3905.774,2803676300.0
2008-03-27,3847.439,3873.611,3745.879,3748.92,3914.37,3200066800.0
2008-03-28,3712.98,3925.856,3661.381,3918.156,3748.92,4209677700.0
2008-03-31,3802.206,3891.66,3780.122,3790.53,3918.156,2944084100.0
2008-04-01,3776.268,3815.157,3566.209,3582.855,3790.53,3530346200.0
2008-04-02,3621.388,3698.526,3493.184,3547.977,3582.855,4276588400.0
2008-04-03,3518.223,3665.651,3457.617,3650.698,3547.977,3298949300.0
2008-04-07,3611.958,3854.068,3578.377,3845.822,3650.698,4048498200.0
2008-04-08,3852.011,3935.333,3820.1,3891.059,3845.822,4406792200.0
2008-04-09,3857.275,3911.697,3687.597,3688.125,3891.059,3899716800.0
2008-04-10,3641.66,3754.715,3608.316,3754.715,3688.125,2880439600.0
2008-04-11,3794.297,3825.295,3755.015,3783.728,3754.715,2632859000.0
2008-04-14,3699.142,3710.786,3525.185,3536.327,3783.728,3342704600.0
2008-04-15,3513.068,3583.861,3417.249,3583.299,3536.327,3065688600.0
2008-04-16,3573.664,3583.808,3483.185,3494.016,3583.299,2652812000.0
2008-04-17,3493.238,3559.1,3340.875,3386.63,3494.016,2953061800.0
2008-04-18,3356.562,3390.551,3248.528,3272.499,3386.63,2788816200.0
2008-04-21,3516.425,3516.425,3223.886,3267.554,3272.499,4136230700.0
2008-04-22,3207.881,3301.548,3122.39,3296.277,3267.554,3253796900.0
2008-04-23,3267.359,3467.431,3245.296,3453.727,3296.277,4427255300.0
2008-04-24,3739.321,3781.477,3659.726,3774.504,3453.727,9657489600.0
2008-04-25,3781.912,3915.841,3737.984,3803.07,3774.504,8481449100.0
2008-04-28,3740.951,3791.77,3711.185,3729.154,3803.07,4883123500.0
2008-04-29,3704.927,3797.528,3702.021,3776.943,3729.154,4454044000.0
2008-04-30,3793.853,3970.575,3793.853,3959.119,3776.943,6990977700.0
2008-05-05,4015.212,4061.472,3972.561,4055.779,3959.119,6253407300.0
2008-05-06,4021.073,4075.575,3961.344,4010.888,4055.779,5845928000.0
2008-05-07,3986.129,4042.407,3821.107,3821.319,4010.888,5445770600.0
2008-05-08,3774.044,3926.004,3761.28,3925.041,3821.319,4405566800.0
2008-05-09,3960.886,3973.058,3806.519,3878.924,3925.041,5365592900.0
2008-05-12,3804.985,3952.789,3766.577,3904.92,3878.924,4538266000.0
2008-05-13,3786.534,3923.171,3778.718,3851.687,3904.92,5033801200.0
2008-05-14,3843.47,3975.795,3843.47,3975.782,3851.687,5060690100.0
2008-05-15,4006.658,4038.852,3948.062,3948.088,3975.782,5077297500.0
2008-05-16,3948.034,3982.221,3882.895,3936.121,3948.088,3972175200.0
2008-05-19,3926.314,3936.277,3865.5,3914.072,3936.121,2970958100.0
2008-05-20,3911.096,3946.441,3698.554,3710.818,3914.072,3970262900.0
2008-05-21,3668.181,3801.067,3591.566,3783.049,3710.818,4359616200.0
2008-05-22,3732.641,3783.849,3704.157,3711.444,3783.049,4074271700.0
2008-05-23,3697.89,3741.06,3629.009,3675.147,3711.444,3344043100.0
2008-05-26,3643.012,3643.012,3555.762,3559.217,3675.147,2818019000.0
2008-05-27,3549.986,3594.657,3533.466,3576.197,3559.217,2476269300.0
2008-05-28,3583.284,3697.996,3561.733,3676.23,3576.197,3103491400.0
2008-05-29,3666.196,3677.02,3578.732,3580.868,3676.23,2942274000.0
2008-05-30,3585.605,3620.225,3552.662,3611.33,3580.868,2859084700.0
2008-06-02,3600.234,3650.478,3580.58,3625.826,3611.33,2825335800.0
2008-06-03,3624.572,3641.429,3585.124,3614.111,3625.826,3473514100.0
2008-06-04,3601.54,3605.058,3513.641,3546.916,3614.111,2941765300.0
2008-06-05,3529.978,3542.244,3487.792,3512.138,3546.916,2398927900.0
2008-06-06,3519.116,3532.297,3470.563,3489.502,3512.138,2094422900.0
2008-06-10,3344.453,3352.321,3188.796,3206.562,3489.502,3294996100.0
2008-06-11,3155.943,3181.818,3097.395,3140.299,3206.562,2940973500.0
2008-06-12,3123.64,3148.742,3022.876,3084.633,3140.299,3145410900.0
2008-06-13,3087.337,3108.988,2975.661,2979.117,3084.633,2531983700.0
2008-06-16,2981.085,3012.993,2900.075,2952.242,2979.117,2681379400.0
2008-06-17,2950.399,2977.889,2820.643,2842.676,2952.242,2646377800.0
2008-06-18,2820.237,3007.18,2759.107,2991.273,2842.676,4256009500.0
2008-06-19,2967.402,2967.402,2768.225,2773.076,2991.273,3631903900.0
2008-06-20,2795.465,2946.939,2691.868,2849.668,2773.076,5167590500.0
2008-06-23,2798.428,2845.479,2771.363,2789.941,2849.668,2663149300.0
2008-06-24,2775.69,2865.903,2770.987,2851.915,2789.941,3179245600.0
2008-06-25,2844.922,2973.173,2834.945,2969.537,2851.915,4242526100.0
2008-06-26,2964.516,3010.278,2922.786,2980.907,2969.537,4259931200.0
2008-06-27,2886.18,2899.836,2787.252,2816.021,2980.907,4088655600.0
2008-06-30,2782.844,2834.272,2747.614,2791.819,2816.021,2529540600.0
2008-07-01,2799.195,2809.381,2690.181,2698.347,2791.819,2885158500.0
2008-07-02,2702.634,2745.939,2670.064,2699.597,2698.347,2791636500.0
2008-07-03,2654.479,2807.682,2617.258,2760.612,2699.597,4566030500.0
2008-07-04,2751.213,2783.847,2716.022,2741.852,2760.612,3790501000.0
2008-07-07,2747.611,2890.985,2747.611,2882.763,2741.852,5273202400.0
2008-07-08,2900.571,2939.143,2841.073,2901.841,2882.763,5424807800.0
2008-07-09,2926.996,3015.271,2926.996,3015.126,2901.841,6935696800.0
2008-07-10,2970.984,3056.905,2950.2,2973.728,3015.126,6164955400.0
2008-07-11,2962.861,2988.197,2913.872,2953.498,2973.728,4428710100.0
2008-07-14,2927.24,2996.592,2917.023,2975.874,2953.498,3457504300.0
2008-07-15,2987.061,2997.666,2849.199,2852.979,2975.874,4729275900.0
2008-07-16,2818.763,2824.881,2702.659,2745.596,2852.979,3940311500.0
2008-07-17,2790.259,2812.992,2705.809,2718.068,2745.596,3268733500.0
2008-07-18,2746.536,2818.064,2690.069,2815.462,2718.068,4020340200.0
2008-07-21,2792.829,2915.293,2780.282,2911.051,2815.462,4511957700.0
2008-07-22,2905.276,2931.447,2890.252,2904.743,2911.051,3881497600.0
2008-07-23,2923.049,2941.972,2879.185,2883.32,2904.743,3882123300.0
2008-07-24,2905.043,2979.748,2902.976,2977.362,2883.32,4853866500.0
2008-07-25,2939.321,2967.719,2916.684,2939.202,2977.362,4057108100.0
2008-07-28,2959.113,2997.604,2946.492,2960.851,2939.202,3930864000.0
2008-07-29,2921.248,2921.248,2881.05,2905.63,2960.851,3603627500.0
2008-07-30,2940.02,2949.943,2866.031,2884.384,2905.63,2981080000.0
2008-07-31,2894.246,2899.069,2804.698,2805.21,2884.384,2794096600.0
2008-08-01,2786.123,2868.679,2748.755,2840.788,2805.21,3403149100.0
2008-08-04,2816.936,2832.895,2767.529,2773.15,2840.788,2278232400.0
2008-08-05,2780.761,2792.742,2695.372,2703.079,2773.15,3046923500.0
2008-08-06,2723.523,2749.099,2679.66,2721.693,2703.079,2740402200.0
2008-08-07,2717.661,2747.884,2683.409,2720.442,2721.693,2337043900.0
2008-08-08,2719.375,2719.375,2581.811,2591.462,2720.442,3089458100.0
2008-08-11,2579.805,2580.72,2442.794,2456.811,2591.462,3212020600.0
2008-08-12,2431.383,2474.324,2413.597,2444.155,2456.811,2419194400.0
2008-08-13,2427.495,2466.086,2369.58,2444.672,2444.155,2755171100.0
2008-08-14,2429.977,2461.238,2410.491,2443.512,2444.672,2015723600.0
2008-08-15,2440.39,2479.151,2412.949,2447.615,2443.512,2042226100.0
2008-08-18,2451.311,2452.626,2312.951,2313.402,2447.615,2362310600.0
2008-08-19,2285.515,2356.191,2273.893,2348.472,2313.402,1947710600.0
2008-08-20,2332.386,2533.303,2312.176,2532.94,2348.472,4504341500.0
2008-08-21,2494.262,2535.862,2438.86,2443.979,2532.94,3751804000.0
2008-08-22,2421.249,2437.432,2362.631,2404.928,2443.979,2629824100.0
2008-08-25,2408.026,2439.907,2373.765,2400.548,2404.928,1864319000.0
2008-08-26,2370.528,2390.655,2306.936,2331.532,2400.548,2374193700.0
2008-08-27,2322.539,2367.717,2291.35,2325.292,2331.532,2386258400.0
2008-08-28,2325.262,2363.563,2316.682,2335.865,2325.292,2040029100.0
2008-08-29,2347.4,2418.051,2339.518,2391.64,2335.865,2887784500.0
2008-09-01,2372.638,2372.638,2297.023,2309.171,2391.64,2115280300.0
2008-09-02,2292.686,2309.206,2268.004,2285.411,2309.171,1844049800.0
2008-09-03,2279.598,2296.032,2219.559,2245.964,2285.411,2374947400.0
2008-09-04,2238.645,2270.411,2216.112,2251.146,2245.964,1898478000.0
2008-09-05,2193.038,2221.093,2172.941,2183.432,2251.146,2165448000.0
2008-09-08,2189.822,2198.761,2119.124,2126.518,2183.432,2218655400.0
2008-09-09,2135.223,2150.988,2111.404,2139.145,2126.518,1762429800.0
2008-09-10,2124.965,2181.253,2099.234,2143.176,2139.145,2205784400.0
2008-09-11,2135.453,2141.995,2067.249,2072.126,2143.176,2217678100.0
2008-09-12,2071.061,2102.979,2066.437,2077.846,2072.126,1919702000.0
2008-09-16,2050.316,2050.316,1987.298,2000.651,2077.846,3356326100.0
2008-09-17,1981.252,2003.908,1923.55,1929.135,2000.651,3286224200.0
2008-09-18,1876.965,1936.735,1804.77,1895.99,1929.135,4782026300.0
2008-09-19,2065.779,2073.113,2046.222,2073.113,1895.99,3652540400.0
2008-09-22,2228.366,2258.424,2130.315,2207.614,2073.113,10199387300.0
2008-09-23,2141.6,2180.368,2118.92,2123.478,2207.614,7836561700.0
2008-09-24,2072.652,2139.222,2050.967,2138.853,2123.478,4532818000.0
2008-09-25,2143.729,2256.271,2139.616,2223.532,2138.853,7423791200.0
2008-09-26,2234.459,2257.161,2192.129,2243.657,2223.532,5942994300.0
2008-10-06,2206.563,2206.563,2128.271,2128.696,2243.657,4557526400.0
2008-10-07,2043.923,2136.124,2024.648,2102.448,2128.696,4306532500.0
2008-10-08,2041.991,2073.067,2000.522,2022.881,2102.448,3687470000.0
2008-10-09,2059.585,2063.304,1993.01,1995.297,2022.881,3358231100.0
2008-10-10,1913.265,1938.215,1881.673,1906.96,1995.297,3915159300.0
2008-10-13,1889.754,1985.63,1841.533,1985.486,1906.96,4353812000.0
2008-10-14,2054.408,2060.488,1934.459,1934.619,1985.486,5433194600.0
2008-10-15,1911.032,1930.634,1892.015,1914.356,1934.619,3189239800.0
2008-10-16,1833.482,1866.902,1818.933,1820.903,1914.356,4052964800.0
2008-10-17,1837.914,1851.332,1805.667,1833.262,1820.903,2871542000.0
2008-10-20,1828.414,1899.347,1802.095,1896.733,1833.262,3327715200.0
2008-10-21,1901.244,1928.194,1880.517,1881.406,1896.733,3890839500.0
2008-10-22,1854.6,1887.305,1832.446,1833.323,1881.406,3296857200.0
2008-10-23,1794.681,1836.413,1779.134,1834.78,1833.323,3575865400.0
2008-10-24,1831.463,1840.884,1769.11,1781.598,1834.78,3298066800.0
2008-10-27,1746.668,1746.668,1652.792,1654.671,1781.598,3644184700.0
2008-10-28,1614.616,1716.306,1607.674,1705.82,1654.671,4679280400.0
2008-10-29,1723.234,1731.256,1657.653,1658.223,1705.82,3886948800.0
2008-10-30,1669.968,1723.929,1646.345,1697.656,1658.223,4128429200.0
2008-10-31,1688.09,1696.647,1655.088,1663.66,1697.656,2831453400.0
2008-11-03,1648.556,1684.559,1643.418,1653.542,1663.66,2538109700.0
2008-11-04,1646.201,1648.451,1606.731,1627.759,1653.542,2610016500.0
2008-11-05,1641.264,1714.661,1641.264,1691.42,1627.759,4241821000.0
2008-11-06,1648.127,1661.441,1638.344,1649.776,1691.42,3078417900.0
2008-11-07,1618.753,1690.105,1612.739,1677.827,1649.776,3152159000.0
2008-11-10,1714.123,1803.119,1714.123,1801.665,1677.827,6394885900.0
2008-11-11,1795.301,1824.929,1778.332,1781.361,1801.665,6607285100.0
2008-11-12,1758.479,1806.23,1754.288,1801.823,1781.361,4408796000.0
2008-11-13,1777.031,1891.942,1765.635,1874.082,1801.823,8323455200.0
2008-11-14,1893.309,1943.654,1874.932,1943.654,1874.082,9116871700.0
2008-11-17,1934.737,1987.225,1919.967,1987.225,1943.654,8783662600.0
2008-11-18,1974.378,1994.82,1831.757,1839.819,1987.225,9727835300.0
2008-11-19,1831.597,1959.522,1823.273,1953.163,1839.819,8211740800.0
2008-11-20,1916.7,1976.95,1900.268,1932.428,1953.163,8318703800.0
2008-11-21,1872.265,1968.892,1835.086,1920.735,1932.428,8304932900.0
2008-11-24,1913.993,1923.933,1835.863,1837.642,1920.735,5056151700.0
2008-11-25,1870.055,1883.104,1801.56,1834.294,1837.642,4281459000.0
2008-11-26,1832.114,1865.652,1815.015,1843.495,1834.294,4556563500.0
2008-11-27,1961.891,1969.024,1870.045,1870.473,1843.495,8800832200.0
2008-11-28,1851.103,1866.256,1815.447,1829.924,1870.473,5159066000.0
2008-12-01,1823.769,1864.3,1799.839,1864.205,1829.924,4838633300.0
2008-12-02,1821.543,1891.133,1814.903,1868.631,1864.205,6135023500.0
2008-12-03,1884.601,1952.668,1884.601,1952.668,1868.631,8501914400.0
2008-12-04,1980.445,2046.473,1978.141,1982.928,1952.668,11918344100.0
2008-12-05,1969.741,2014.197,1965.089,2013.175,1982.928,7436632600.0
2008-12-08,2040.474,2095.465,2033.978,2095.036,2013.175,10760713100.0
2008-12-09,2104.124,2107.599,2038.072,2040.847,2095.036,9250981400.0
2008-12-10,2028.514,2096.393,2014.283,2096.393,2040.847,8327106200.0
2008-12-11,2087.43,2107.292,2043.62,2046.337,2096.393,7355623600.0
2008-12-12,2027.069,2038.185,1936.28,1960.38,2046.337,6738726600.0
2008-12-15,1991.551,2006.225,1941.054,1975.034,1960.38,5045109600.0
2008-12-16,1956.995,1994.959,1919.869,1994.45,1975.034,4792487800.0
2008-12-17,2002.029,2030.388,1995.65,2001.42,1994.45,5868515000.0
2008-12-18,2001.048,2045.945,1982.428,2045.102,2001.42,5842922400.0
2008-12-19,2037.369,2075.384,2033.112,2052.114,2045.102,6331122700.0
2008-12-22,2050.77,2055.366,1993.326,2017.549,2052.114,5294946400.0
2008-12-23,2019.231,2019.231,1918.432,1918.955,2017.549,6359046400.0
2008-12-24,1893.225,1912.775,1872.647,1887.075,1918.955,4420183100.0
2008-12-25,1891.526,1902.714,1848.708,1870.765,1887.075,3991683400.0
2008-12-26,1868.344,1881.077,1850.502,1862.096,1870.765,3456088800.0
2008-12-29,1852.413,1861.302,1816.059,1854.757,1862.096,3598687300.0
2008-12-30,1852.949,1867.408,1824.528,1833.435,1854.757,3758462700.0
2008-12-31,1835.105,1844.416,1813.726,1817.722,1833.435,3563135500.0
2009-01-05,1848.326,1882.959,1837.839,1882.959,1817.722,4818702000.0
2009-01-06,1880.672,1948.489,1873.011,1942.795,1882.959,7097409700.0
2009-01-07,1942.671,1959.246,1930.868,1931.178,1942.795,5970216700.0
2009-01-08,1894.664,1902.796,1873.648,1887.991,1931.178,5344649000.0
2009-01-09,1886.488,1923.423,1886.488,1918.365,1887.991,4740721600.0
2009-01-12,1911.736,1947.083,1905.617,1920.687,1918.365,5423415600.0
2009-01-13,1892.655,1908.196,1874.974,1876.185,1920.687,4981813700.0
2009-01-14,1873.626,1955.244,1873.626,1955.244,1876.185,5928323100.0
2009-01-15,1935.386,1977.191,1930.295,1954.874,1955.244,7894364800.0
2009-01-16,1965.44,2026.647,1965.44,1990.214,1954.874,9653863300.0
2009-01-19,2010.579,2052.19,1993.95,2012.465,1990.214,8194817700.0
2009-01-20,2006.525,2025.19,1986.061,2025.19,2012.465,5325926200.0
2009-01-21,1993.67,2047.105,1988.241,2021.71,2025.19,6411742800.0
2009-01-22,2034.286,2048.484,2012.738,2044.551,2021.71,5886194700.0
2009-01-23,2039.522,2054.326,2025.188,2032.682,2044.551,5750410900.0
2009-02-02,2052.439,2059.338,2029.717,2057.063,2032.682,5145390600.0
2009-02-03,2056.795,2108.944,2049.889,2108.91,2057.063,8764030200.0
2009-02-04,2118.563,2166.414,2117.024,2166.414,2108.91,10088842800.0
2009-02-05,2164.546,2211.179,2135.67,2150.971,2166.414,11510012200.0
2009-02-06,2158.084,2240.021,2158.084,2237.28,2150.971,10666490400.0
2009-02-09,2271.593,2307.907,2257.49,2296.672,2237.28,12952367000.0
2009-02-10,2288.071,2327.1,2263.532,2326.755,2296.672,11629454800.0
2009-02-11,2287.232,2381.193,2275.574,2331.138,2326.755,14757663700.0
2009-02-12,2335.401,2344.659,2248.484,2318.343,2331.138,11982621800.0
2009-02-13,2321.56,2402.436,2307.09,2399.065,2318.343,14040991000.0
2009-02-16,2421.187,2462.389,2397.181,2462.245,2399.065,15234666900.0
2009-02-17,2460.569,2470.623,2384.787,2385.293,2462.245,14101499100.0
2009-02-18,2331.662,2369.053,2272.505,2275.843,2385.293,11542206200.0
2009-02-19,2295.653,2324.675,2259.593,2298.412,2275.843,9085392800.0
2009-02-20,2300.806,2344.77,2276.298,2344.32,2298.412,8663206900.0
2009-02-23,2333.809,2419.533,2307.921,2410.481,2344.32,10946540300.0
2009-02-24,2376.697,2411.906,2294.522,2301.849,2410.481,12701755500.0
2009-02-25,2325.039,2337.423,2226.444,2304.251,2301.849,10787752800.0
2009-02-26,2295.426,2332.346,2167.149,2190.185,2304.251,10220038500.0
2009-02-27,2164.54,2186.819,2117.061,2140.489,2190.185,8707641500.0
2009-03-02,2123.367,2177.294,2112.336,2164.666,2140.489,6274618100.0
2009-03-03,2109.841,2168.222,2100.644,2142.154,2164.666,6616731400.0
2009-03-04,2150.239,2290.94,2150.239,2285.149,2142.154,11075003300.0
2009-03-05,2314.079,2340.371,2259.8,2304.919,2285.149,13198734700.0
2009-03-06,2260.756,2313.2,2255.818,2286.576,2304.919,8596545000.0
2009-03-09,2302.011,2333.98,2198.545,2202.527,2286.576,8655594800.0
2009-03-10,2175.306,2241.238,2168.324,2240.782,2202.527,5666044900.0
2009-03-11,2288.053,2292.396,2212.882,2220.38,2240.782,7083867600.0
2009-03-12,2208.041,2220.303,2156.598,2215.7,2220.38,5570011100.0
2009-03-13,2229.25,2250.239,2200.974,2205.422,2215.7,5408309400.0
2009-03-16,2197.248,2247.11,2180.051,2241.614,2205.422,4877385400.0
2009-03-17,2244.11,2329.298,2239.668,2322.403,2241.614,9298052800.0
2009-03-18,2335.417,2370.558,2328.856,2332.652,2322.403,10187007100.0
2009-03-19,2337.524,2386.228,2331.259,2382.564,2332.652,9731876600.0
2009-03-20,2389.892,2397.207,2343.269,2379.838,2382.564,10939673800.0
2009-03-23,2384.67,2448.351,2375.522,2439.395,2379.838,11631304900.0
2009-03-24,2477.567,2483.833,2440.527,2451.783,2439.395,11199352500.0
2009-03-25,2435.633,2472.938,2401.052,2401.327,2451.783,9581666000.0
2009-03-26,2407.762,2479.826,2379.951,2479.789,2401.327,11324945200.0
2009-03-27,2500.998,2516.384,2481.687,2498.931,2479.789,13536854600.0
2009-03-30,2501.312,2508.138,2471.367,2484.487,2498.931,9415166500.0
2009-03-31,2436.778,2507.899,2423.571,2507.789,2484.487,9546175200.0
2009-04-01,2519.886,2566.536,2519.886,2548.222,2507.789,12630762500.0
2009-04-02,2558.768,2599.252,2558.264,2576.4,2548.222,13514680600.0
2009-04-03,2597.916,2612.37,2555.615,2570.503,2576.4,12365521600.0
2009-04-07,2570.625,2597.062,2543.646,2576.95,2570.503,8608325700.0
2009-04-08,2563.722,2573.093,2479.348,2479.348,2576.95,9932809400.0
2009-04-09,2477.419,2517.741,2457.423,2517.669,2479.348,7459370300.0
2009-04-10,2540.108,2595.598,2530.622,2595.53,2517.669,10414440800.0
2009-04-13,2621.979,2668.282,2619.372,2656.518,2595.53,13901454100.0
2009-04-14,2651.197,2682.908,2637.383,2676.872,2656.518,11049130400.0
2009-04-15,2662.728,2690.642,2627.808,2686.99,2676.872,12066529200.0
2009-04-16,2690.515,2706.625,2643.316,2687.106,2686.99,12372961300.0
2009-04-17,2675.668,2693.291,2628.625,2650.691,2687.106,10152880800.0
2009-04-20,2643.726,2708.452,2640.989,2707.667,2650.691,9590369400.0
2009-04-21,2670.277,2697.719,2634.529,2675.442,2707.667,10818525200.0
2009-04-22,2687.857,2713.305,2563.361,2576.281,2675.442,12404641300.0
2009-04-23,2555.527,2604.162,2543.907,2593.564,2576.281,8088794200.0
2009-04-24,2605.703,2609.874,2570.379,2572.888,2593.564,7336096900.0
2009-04-27,2566.92,2576.519,2499.442,2513.292,2572.888,7203939000.0
2009-04-28,2490.526,2531.544,2485.802,2518.531,2513.292,5926498300.0
2009-04-29,2518.854,2615.81,2514.141,2605.37,2518.531,8188500600.0
2009-04-30,2616.485,2640.017,2604.452,2622.926,2605.37,8580934800.0
2009-05-04,2635.129,2715.189,2632.303,2714.301,2622.926,10291656500.0
2009-05-05,2733.107,2751.252,2713.234,2727.014,2714.301,10231372200.0
2009-05-06,2721.817,2771.206,2713.539,2764.979,2727.014,10580665000.0
2009-05-07,2783.577,2797.474,2731.799,2767.076,2764.979,12210116100.0
2009-05-08,2751.499,2800.223,2733.332,2789.219,2767.076,10672498800.0
2009-05-11,2808.139,2839.609,2725.267,2725.316,2789.219,12536445200.0
2009-05-12,2702.742,2788.612,2699.954,2788.562,2725.316,8869594200.0
2009-05-13,2792.42,2822.711,2775.572,2814.005,2788.562,10711285600.0
2009-05-14,2781.048,2804.477,2757.545,2792.597,2814.005,8263932900.0
2009-05-15,2800.571,2815.456,2773.322,2796.116,2792.597,6493143100.0
2009-05-18,2782.585,2813.757,2740.92,2810.573,2796.116,7483578600.0
2009-05-19,2836.337,2849.629,2821.951,2840.084,2810.573,9770361700.0
2009-05-20,2843.545,2849.635,2812.599,2812.865,2840.084,8793921500.0
2009-05-21,2795.828,2808.287,2735.767,2750.01,2812.865,8553539400.0
2009-05-22,2733.017,2762.741,2719.121,2740.677,2750.01,6149901200.0
2009-05-25,2684.213,2761.387,2675.285,2752.716,2740.677,7409167100.0
2009-05-26,2757.31,2762.809,2718.555,2719.764,2752.716,7231601200.0
2009-05-27,2734.418,2768.568,2715.823,2759.712,2719.764,6797664500.0
2009-06-01,2798.927,2864.471,2798.927,2858.342,2759.712,10856488300.0
2009-06-02,2878.528,2892.781,2855.059,2865.099,2858.342,10833839700.0
2009-06-03,2865.732,2939.387,2864.709,2939.387,2865.099,11207331000.0
2009-06-04,2924.267,2961.04,2899.668,2953.751,2939.387,13012771000.0
2009-06-05,2966.065,2975.175,2937.18,2939.306,2953.751,10847632400.0
2009-06-08,2937.635,2978.233,2912.487,2948.478,2939.306,9611636600.0
2009-06-09,2948.949,2960.902,2892.718,2960.556,2948.478,9198988600.0
2009-06-10,2972.423,2995.699,2966.585,2989.595,2960.556,10179003900.0
2009-06-11,2982.969,3000.857,2951.273,2961.629,2989.595,8711599700.0
2009-06-12,2955.569,2976.864,2883.318,2906.286,2961.629,8006706700.0
2009-06-15,2911.423,2967.099,2898.067,2966.192,2906.286,7435209000.0
2009-06-16,2936.508,2979.413,2929.041,2961.22,2966.192,7017924200.0
2009-06-17,2957.576,3017.409,2930.494,3010.588,2961.22,7729311800.0
2009-06-18,3014.437,3061.747,3014.437,3057.428,3010.588,9628131600.0
2009-06-19,3061.903,3086.72,3047.27,3080.001,3057.428,10251806900.0
2009-06-22,3106.387,3116.155,3072.534,3082.563,3080.001,10395258300.0
2009-06-23,3036.404,3128.527,3028.454,3083.895,3082.563,11150673400.0
2009-06-24,3079.495,3121.207,3068.242,3120.73,3083.895,10942431300.0
2009-06-25,3125.662,3141.166,3103.871,3117.921,3120.73,8280688700.0
2009-06-26,3126.228,3137.082,3109.316,3128.421,3117.921,7050090800.0
2009-06-29,3132.113,3182.415,3122.164,3179.972,3128.421,8499707500.0
2009-06-30,3191.641,3195.716,3159.626,3166.474,3179.972,8678234700.0
2009-07-01,3153.537,3238.792,3150.654,3237.903,3166.474,9695056500.0
2009-07-02,3248.204,3285.093,3247.573,3282.359,3237.903,11298929400.0
2009-07-03,3254.93,3327.669,3249.11,3327.135,3282.359,10573259200.0
2009-07-06,3333.096,3378.055,3333.096,3374.753,3327.135,13526404900.0
2009-07-07,3368.33,3393.224,3327.354,3340.493,3374.753,12960079900.0
2009-07-08,3306.428,3368.066,3261.32,3352.269,3340.493,11386759200.0
2009-07-09,3348.221,3396.483,3334.68,3396.304,3352.269,11308152300.0
2009-07-10,3398.911,3428.029,3375.965,3398.31,3396.304,10617491200.0
2009-07-13,3382.574,3403.74,3358.518,3361.011,3398.31,9961965100.0
2009-07-14,3375.873,3454.753,3375.873,3454.753,3361.011,10752042500.0
2009-07-15,3467.132,3497.508,3467.132,3493.305,3454.753,13348300200.0
2009-07-16,3516.778,3543.019,3489.562,3501.24,3493.305,12931332900.0
2009-07-17,3499.51,3527.465,3482.871,3519.809,3501.24,10654970400.0
2009-07-20,3532.519,3594.872,3515.534,3591.123,3519.809,13646853900.0
2009-07-21,3603.402,3610.326,3533.162,3539.832,3591.123,13060096100.0
2009-07-22,3532.632,3607.371,3532.384,3606.924,3539.832,11523854600.0
2009-07-23,3613.598,3653.837,3596.364,3651.969,3606.924,11638160900.0
2009-07-24,3672.206,3687.493,3591.88,3667.556,3651.969,12797935200.0
2009-07-27,3680.15,3744.242,3669.508,3743.626,3667.556,13880804000.0
2009-07-28,3745.549,3756.782,3705.045,3755.818,3743.626,14626788500.0
2009-07-29,3741.784,3765.59,3453.641,3558.508,3755.818,16740612600.0
2009-07-30,3587.047,3656.922,3511.291,3634.818,3558.508,13496887900.0
2009-07-31,3670.191,3735.804,3635.548,3734.622,3634.818,13223983400.0
2009-08-03,3754.218,3789.935,3716.573,3787.033,3734.622,13641589900.0
2009-08-04,3803.061,3803.061,3712.431,3786.615,3787.033,14103573900.0
2009-08-05,3781.401,3789.127,3691.976,3740.936,3786.615,13344445300.0
2009-08-06,3707.907,3739.578,3602.575,3663.12,3740.936,11810152500.0
2009-08-07,3655.462,3686.543,3539.697,3555.095,3663.12,10057575100.0
2009-08-10,3589.716,3613.457,3485.364,3544.539,3555.095,8487068100.0
2009-08-11,3558.645,3569.15,3509.717,3556.375,3544.539,6449719700.0
2009-08-12,3546.5,3546.5,3390.361,3397.4,3556.375,9253538600.0
2009-08-13,3398.889,3448.862,3338.848,3440.82,3397.4,8708180000.0
2009-08-14,3437.951,3454.945,3334.729,3344.462,3440.82,8824862700.0
2009-08-17,3283.436,3319.804,3137.477,3140.271,3344.462,9172390200.0
2009-08-18,3110.708,3186.815,3083.203,3171.986,3140.271,7734303500.0
2009-08-19,3178.281,3183.007,2982.222,3014.568,3171.986,8160402000.0
2009-08-20,3021.251,3146.568,3021.251,3144.39,3014.568,7951921600.0
2009-08-21,3135.373,3221.166,3113.704,3203.624,3144.39,8661680500.0
2009-08-24,3222.397,3241.524,3178.856,3229.6,3203.624,8041406800.0
2009-08-25,3210.851,3210.851,3019.119,3109.83,3229.6,9753013900.0
2009-08-26,3082.68,3203.786,3065.463,3172.386,3109.83,8203640400.0
2009-08-27,3149.566,3212.27,3116.894,3156.301,3172.386,8012520100.0
2009-08-28,3152.037,3168.191,3030.731,3046.781,3156.301,8401794600.0
2009-08-31,3003.543,3003.543,2825.767,2830.271,3046.781,8451731100.0
2009-09-01,2804.584,2901.277,2795.486,2843.7,2830.271,7053530600.0
2009-09-02,2824.641,2904.786,2813.618,2890.926,2843.7,6084338600.0
2009-09-03,2898.449,3059.987,2892.649,3051.964,2890.926,9315744700.0
2009-09-04,3055.347,3099.385,3038.99,3077.142,3051.964,8698471500.0
